DateTime,News
2016-03-17 12:07:00,Why Itau Unibanco (ITUB) Stock is Soaring Today
2016-03-22 01:37:00,Itau Unibanco (ITUB) Stock Down as Ibovespa Falls
2016-03-23 12:15:00,Itau Unibanco (ITUB) Stock Slipping as Brazils Real Drops
2016-03-24 10:18:00,Ibovespa Drops as Earnings Misses Highlight Depth of Recession
2016-03-24 12:06:00,Itau Unibanco (ITUB) Stock Tumbling as Brazils Real Dips
2016-03-28 03:40:00,Itau Unibanco (ITUB) Stock Jumping as Brazil Real Rises
2016-03-29 10:20:00,Itau Unibanco (ITUB) Stock Down as Real Weakens
2016-03-30 10:43:00,Itau Unibanco (ITUB) Stock Up as Brazil Real Rises
2016-04-05 11:19:00,One Reason Itau Unibanco (ITUB) Stock is Slipping Today
2016-04-05 12:47:00,Fiscal Woes Have Plagued Brazil
2016-04-06 12:59:00,Itau Unibanco (ITUB) Stock Slumps Despite Increasing Real
2016-04-07 03:22:00,Brazil\'s Ita\xc3\xba eyeing Citigroup\'s Latin America assets
2016-04-07 03:48:00,Itau Unibanco (ITUB) Stock Lower as Central Bank Intervenes to Weaken Brazilian Real
2016-04-07 11:10:00,Brazil\'s Ita\xc3\xba Unibanco says interested in Citi assets
2016-04-07 11:34:00,[$$] Itau Mulls Making Offer for Citi Assets
2016-04-08 10:36:00,Here\'s Why Itau Unibanco (ITUB) Stock is Spiking Today
2016-04-08 11:00:00,Will Citigroup (C) Sell Argentine & Colombian Assets to Itau?
2016-04-08 12:26:00,These 5 Stocks Are Surging on Friday: Heres Why
2016-04-11 10:04:00,Why Itau Unibanco (ITUB) Stock is Getting a Boost Today
2016-04-11 10:55:00,Moody\'s: Brazilian banks\' restructured loans mask rising asset risk
2016-04-12 10:49:00,Itau Unibanco (ITUB) Stock Up on Real Rally
2016-04-13 10:07:00,Itau Unibanco (ITUB) Stock Continues Rise on Rousseff Impeachment Hopes
2016-04-14 11:53:00,Itau Unibanco (ITUB) Stock Sliding as Real Weakens
2016-04-15 12:25:00,Next Week Could Be Huge For Brazil ETFs
2016-04-18 12:16:00,Will Brazil Impeachment Stall Investments?
2016-04-18 12:43:00,Why Itau Unibanco (ITUB) Stock is Sliding Today
2016-04-20 02:42:00,Itau Unibanco (ITUB) Stock Down as Real Falls
2016-04-20 10:04:00,5 Ways Investors Can Profit From Brazil\'s Epic Downfall
2016-04-22 03:53:00,Itau Unibanco (ITUB) Stock Retreating as Brazil\'s Real Slips
2016-04-25 09:00:00,Follow our conference call: 2016 - First Quarter Result - Itau Unibanco Holding S.A.
2016-04-26 01:00:00,[$$] Brazil\'s Banks Grapple With Recession
2016-04-27 12:27:00,Brazil: Can Temer Save the Day?
2016-04-29 05:00:00,Brazil\'s Worsening Corporate Credit Crisis Hits Bank Profits
2016-04-29 06:32:00,Announcement to the Market - Itau Unibanco Holding\xc2\xb4s 2015 Form 20-F filed at the SEC and CVM
2016-05-02 04:28:00,Itau Unibanco (ITUB) Stock Retreated After Brazil\'s Real Declined
2016-05-03 06:33:00,Brazil\'s Ita\xc3\xba misses profit estimates as provisions soar
2016-05-03 06:42:00,Ita\xc3\xba\'s exposure to 10 largest Brazil corporate borrowers falls
2016-05-03 07:07:00,Itau Follows Bradesco Boosting Provisions for Brazil Crisis
2016-05-03 09:14:00,Itau Unibanco Holding S.A.: 1st Quarter Result 2016
2016-05-03 10:55:00,Ita\xc3\xba shares slump as soaring provisions spark profit miss
2016-05-03 12:04:00,Itau Unibanco (ITUB) Stock Tumbling Along With Brazil\'s Real
2016-05-04 02:01:00,"3 Best Dividend-Paying South American Equity Mutual Funds (ELAAX, MALTX)"
2016-05-04 08:14:00,Itau Unibanco (ITUB): Stock Hit by Dismal Q1 Earnings
2016-05-04 09:42:00,Ita\xc3\xba sees signs that Brazil defaults have stopped worsening
2016-05-04 11:54:00,Itau Unibanco (ITUB) Stock Up as Real Gains
2016-05-09 02:49:00,Why the Materials Sector Drove FLFAX Down
2016-05-09 08:08:00,Brazil\'s Itau Said to Be Seeking Cheaper New York Offices
2016-05-11 10:48:00,Will Itau Unibanco (ITUB) Stock Rise Further on Rousseff Impeachment Vote?
2016-05-12 11:09:00,"Ita\xc3\xba Unibanco Holding SA :ITUB-US: Earnings Analysis: Q1, 2016 By the Numbers"
2016-05-12 11:36:00,"Itau Unibanco (ITUB) Stock Down, Lower Real Outweighs Brazil\'s Impeachment Vote"
2016-05-13 02:32:00,Itau Unibanco (ITUB) Stock Declining as Real Slides
2016-05-16 02:53:00,Brazils Budget Deficit Led to Dilma Rousseffs Ouster
2016-05-17 07:03:00,Brazil government taps Wall Street favorite to head central bank
2016-05-17 07:25:00,Itau\'s Goldfajn to head Brazil\'s central bank - Globo
2016-05-17 08:01:00,Brazil names Itau economist Goldfajn as central bank chief
2016-05-17 10:02:00,Ibovespa Leads Losses as Fed Bets Outweigh Goldfajn Nomination
2016-05-18 12:17:00,[$$] Brazil Finance Ministry Nominates Ilan Goldfajn as Central Bank Head
2016-05-19 07:35:00,"ETFs with exposure to Ita\xc3\xba Unibanco Holding SA : May 19, 2016"
2016-05-23 11:45:00,"Itau Unibanco (ITUB) Stock Lower as Ibovespa, Real Decline"
2016-05-27 01:04:00,Itau Unibanco (ITUB) Stock Down as Brazil\'s Real Falls
2016-05-31 02:51:00,Itau Unibanco (ITUB) Stock Retreating as Real Declines
2016-05-31 07:28:00,RBS Eliminates 450 Jobs as Restructuring Continues
2016-05-31 11:06:00,"Brazil first-quarter economy shrinks 0.3%, less than feared"
2016-06-01 12:59:00,"Brazil first quarter economy shrinks 0.3%, less than feared"
2016-06-02 09:33:00,Itau Unibanco Holding SA downgraded by HSBC Securities
2016-06-02 11:46:00,Here\'s Why Itau Unibanco (ITUB) Stock Is Lower Today
2016-06-03 03:39:00,Itau Unibanco (ITUB) Stock Up as Ibovespa Advances Today
2016-06-08 10:20:00,Itau Unibanco (ITUB) Expansion Plans on Track: Time to Buy?
2016-06-10 02:47:00,Itau Unibanco (ITUB) Stock Retreating as Ibovespa Falls
2016-06-10 06:56:00,These 5 Stocks Could Be Toxic to Your Portfolio
2016-06-10 07:00:00,"3 Mutual Funds to Avoid With a Strong Dollar (CHNCX, FLFAX)"
2016-06-10 08:33:00,Latin Americas Worst Bank Stock Offers Highest Potential Return
2016-06-13 01:57:00,Itau Unibanco (ITUB) Stock Down as Ibovespa Dips
2016-06-14 09:30:00,Citigroup (C) Brazil Unit Divestment May Take Up to 3 Months
2016-06-16 09:51:00,"Brazils Stocks, Real as Brexit Bets Outweigh Gloomy GDP Data"
2016-06-21 01:39:00,Itau Unibanco (ITUB) Stock Lower as Brazil Markets Slide
2016-06-21 11:44:00,EMERGING MARKETS-Brazil stocks fall after Oi files for bankruptcy protection
2016-06-23 12:17:00,Itau Unibanco (ITUB) Stock Gaining as Brazil Real Rises
2016-06-24 08:40:00,How Itau Unibanco (ITUB) Stock Stands Out in a Strong Industry
2016-06-25 12:01:00,[$$] Brexit Rattles Emerging Market Stocks
2016-06-27 03:15:00,4 Emerging Market Stocks That Can Survive Brexit
2016-06-27 12:23:00,Why Banco Bradesco (BBD) Stock is Falling Today
2016-06-28 08:57:00,Research Report Initiated on Select Foreign Regional Bank Equities
2016-07-05 01:02:00,"ETFs with exposure to Ita\xc3\xba Unibanco Holding SA : July 5, 2016"
2016-07-07 09:16:00,Brazil police detain tax appeals official after Itau tip
2016-07-08 05:27:00,Dibens Leasing S.A. - Arrendamento Mercantil -- Moody\'s withdraws ratings of Dibens Leasing
2016-07-13 03:28:00,"Steelmaker Gets Respite on $2.3 Billion Credit Talks, BNDES Says"
2017-04-25 09:08:00,Will Falling Inflation Accelerate Monetary Easing in Brazil?
2017-04-26 09:30:00,Follow our conference call: 2017 - First Quarter Result - Itau Unibanco Holding S.A.
2017-05-01 12:18:00,Brazil Bank Technology: FinTech Shutters Branches
2017-05-02 01:37:00,"Ita\xc3\xba Unibanco Holding SA : ITUB-US: Dividend Analysis : May 04th, 2017 (record date) : By the numbers : May 2, 2017"
2017-05-03 05:32:00,EMERGING MARKETS-Brazil stocks slip ahead of pension vote
2017-05-03 06:15:00,"Brazil Bank Itau Sinks On Earnings, Debt Comments"
2017-05-03 06:28:00,Brazil\'s Ita\xc3\xba beats profit forecasts as expenses fall
2017-05-03 09:55:00,Ita\xc3\xba watching trends in riskier Brazil infrastructure loans
2017-05-03 10:12:00,Itau Unibanco Holding S.A.: 1st Quarter Result 2017
2017-05-03 10:58:00,Banco Itau posts 1Q profit
2017-05-03 11:53:00,Ita\xc3\xba to monitor complex Brazil loan cases as risk lingers
2017-05-03 12:28:00,EMERGING MARKETS-Brazil stocks down ahead of pension vote
2017-05-04 06:37:00,"Odds On Brazil Reform Rising, ETF Slips"
2017-05-04 09:25:00,"Meeting Ita\xc3\xba\'s annual guidance looks feasible, CEO says"
2017-05-04 10:13:00,"Itau Unibanco (ITUB) Reports Decent Q1 Earnings, Shares Down"
2017-05-04 12:27:00,Ita\xc3\xba\'s Bracher sees guidance feasible as Brazil risks linger
2017-05-10 07:16:00,Itau Unibanco Holding S.A. - Material Fact - Negotiation for acquisition of a minority shareholding
2017-05-10 08:24:00,Brazil\'s XP Investimentos does not rule sale of minority stake
2017-05-11 08:59:00,[$$] Ita\xc3\xba Close to Deal to Buy 49% of Broker XP
2017-05-11 09:37:00,Brazil\'s Ita\xc3\xba acquires 49.9 percent in XP Investimentos for $2 billion
2017-05-11 10:46:00,Conference Calls: Ita\xc3\xba Unibanco acquires minority interest in XP Investimentos
2017-05-11 11:12:00,Brazil\'s Ita\xc3\xba buys 49.9 pct in XP for $2 bln
2017-05-12 08:53:00,[$$] Brazil\'s Ita\xc3\xba to Acquire 49.9% of Brokerage XP for $1.9 Billion
2017-05-12 09:53:00,Itau Unibanco to Acquire Minority Stake in XP Holding
2017-05-12 12:22:00,Brazil\'s Ita\xc3\xba to raise market share in asset management with XP deal -CEO
2017-05-18 02:28:00,Why Brazilian Bank Stocks Are Plunging Today
2017-05-25 05:54:00,Itau Unibanco Holding S.A. - Acquisition of Shares
2017-05-29 11:39:00,Brazil\'s Interm\xc3\xa9dica files for regulatory clearance to launch IPO
2017-05-31 04:37:00,Brazil Stocks Sink: Moody\'s Lowers Credit Outlook On 19 Banks & Bovespa
2017-06-01 08:57:00,Moody\'s Downgrades Brazil Banks on Nation\'s Negative Stance
2017-06-02 05:55:00,Brazil\'s Petrobras prepays 1 billion reais in export credit
2017-06-02 11:22:00,Brazil\'s BR Properties to raise $309 mln with share sale -paper
2017-06-02 12:18:00,"Ita\xc3\xba Unibanco Holding SA : ITUB-US: Dividend Analysis : June 05th, 2017 (record date) : By the numbers : June 2, 2017"
2017-06-08 09:09:00,"Ita\xc3\xba Unibanco Holding SA :ITUB-US: Earnings Analysis: Q1, 2017 By the Numbers : June 8, 2017"
2017-06-09 01:40:00,"ETFs with exposure to Ita\xc3\xba Unibanco Holding SA : June 9, 2017"
2017-06-12 07:47:00,Ita\xc3\xba cancels depositary receipts program in Argentina
2017-06-14 07:49:00,Brazil\'s Itau forms credit intelligence venture with four other banks
2017-06-21 05:16:00,Brazil\'s Ita\xc3\xba drops out of bidding for Argentina\'s Patagonia
2017-06-24 09:31:00,Ita\xc3\xba\'s Setubal sees high growth at Brazil\'s XP
2017-06-24 09:51:00,Ita\xc3\xba\'s Setubal urges passage of Brazil labor reform
2017-07-03 05:56:00,Itau Unibanco - Change in the dates of disclosure of the 1st semester result and conference calls
2017-07-06 06:11:00,"Top Research Reports for Canadian National, Itau Unibanco & Expedia"
2017-07-07 09:30:00,"The Zacks Analyst Blog Highlights: Canadian National, Itau Unibanco, Expedia, Edison International and Delphi Automotive"
2017-07-12 06:02:00,Itau Unibanco - Conference call Invitation
2017-07-12 06:53:00,Brazil\'s J&F sells Havaianas maker for $1.1 bln -filing
2017-07-12 07:21:00,Brazil watchdog unit backs Ita\xc3\xba\'s Citibank Brasil deal under conditions
2017-07-13 02:45:00,Brazil banks near $5.5 bln JBS debt refinancing -sources
2017-07-13 07:00:00,Itaus Miami Growth Fueled by Brazil Investors Escaping Mess
2017-07-13 08:38:00,The Brazilian Maker of Havaianas Flip-Flops Was Just Sold For Over $1 Billion
2017-07-28 08:31:00,Brazil\'s IRB shareholders see positive earnings impact from IPO
2017-07-31 06:26:00,Brazil\'s Ita\xc3\xba beats profit estimates as provisions drop
2017-07-31 06:37:00,"Brazil\'s Ita\xc3\xba revises loan-loss provision guidance, methodology"
2017-07-31 07:50:00,Ita\xc3\xba could book higher provisions despite lower defaults
2017-08-01 05:00:00,Banco Itau posts 2Q profit
2017-08-01 05:37:00,Lending at Ita\xc3\xba seen returning to profitability soon
2017-08-01 07:45:00,Investor Network: Itau Unibanco Holding S.A. to Host Earnings Call
2017-08-01 10:04:00,Itau Unibanco (ITUB) Stock Up on Impressive Q2 Earnings
2017-08-01 10:44:00,"Ita\xc3\xba\'s credit ROE may surpass cost of capital, CEO says"
2017-08-08 06:00:00,"Santander Brasil Buys Debt Collector to Fuel Growth, CEO Says"
2017-08-10 08:06:00,"Itau Unibanco Rides on Inorganic Strategies, Expenses a Woe"
2017-08-14 08:38:00,"Marketfield Asset Management LLC Buys Itau Unibanco Holding SA, Sells Barrick Gold Corp"
2017-08-16 10:05:00,Brazil approves Ita\xc3\xba Unibanco acquisition of Citigroup retail assets
2017-08-16 10:46:00,Brazil approves Ita\xc3\xba Unibanco\'s acquisition of Citigroup retail banking assets
2017-08-17 10:06:00,Itau Unibanco (ITUB)-Citigroup Deal Gets Approval from Cade
2017-08-18 02:56:00,"Ita\xc3\xba Unibanco Holding SA : ITUB-US: Dividend Analysis : August 17th, 2017 (record date) : By the numbers : August 18, 2017"
2017-08-18 04:39:00,Exclusive: Citigroup tops bank group for Petrobras unit IPO - source
2017-08-19 02:16:00,Brazil sugar group Clealco refinances nearly 1 bln reais in debt
2017-08-23 01:09:00,Brazilian tech coworking space Cubo to quadruple in size
2017-08-24 01:40:00,Three Top Dividend Stocks in Brazil
2017-08-31 08:06:00,Ita\xc3\xba Unibanco board approves new share buyback plan - filing
2017-08-31 09:54:00,Ita\xc3\xba Unibanco Holding S.A. - Material Fact
2017-09-05 02:11:00,Ita\xc3\xba Asset hires Camara to lead portfolio solutions -source
2017-09-20 08:46:00,Is Itau Unibanco Holding (ITUB) Stock a Solid Choice Right Now?
2017-09-25 10:53:00,"Brazil\'s Camil may cut IPO price tag, sources say"
2017-09-25 12:39:00,5 Stocks With Strong Earnings and Revenue Growth
2017-09-26 10:12:00,"Ita\xc3\xba Unibanco Holding SA : ITUB-US: Dividend Analysis : September 06th, 2017 (record date) : By the numbers : September 26, 2017"
2017-10-06 07:48:00,Brazil\'s Ita\xc3\xba taps Lopes as head of investor relations
2017-10-06 08:37:00,Itau Unibanco Holding S.A.: New Investor Relations Officer
2017-10-15 08:05:00,[$$] Brazil\'s Ita\xc3\xba Unibanco CEO readies for fintech battle
2017-10-16 08:50:00,Unit of Brazil antitrust watchdog sees Ita\xc3\xba-XP deal as \'complex\'
2017-10-17 09:11:00,"Ita\xc3\xba Unibanco Holding SA : ITUB-US: Dividend Analysis : October 03rd, 2017 (record date) : By the numbers : October 17, 2017"
2017-10-20 09:47:00,Burger King operator BK Brasil files for IPO
2017-10-20 10:39:00,Burger King operator BK Brasil files for IPO in wave of listings
2017-10-26 05:13:00,Itau Unibanco secures final approval to buy Citigroup retail banking in Brazil
2017-10-26 11:14:00,"Santander Brasil beats estimates in profitability, loan growth"
2017-10-30 06:02:00,"Brazil\'s Ita\xc3\xba reduces loss provisions, slightly beats estimates"
2017-10-30 06:29:00,Ita\xc3\xba Unibanco Holding S.A. Announcement to the Market - BRGAAP - Result for the 3rd quarter of 2017
2017-10-30 07:48:00,"Ita\xc3\xba Unibanco Holding S.A. (NYSE: ITUB, B3: ITUB3 and ITUB4) Announcement to the Market - IFRS - Results for the 3rd Quarter and from January to September of 2017"
2017-10-30 08:27:00,"Brazil\'s Ita\xc3\xba reduces loan provisions, posts higher profit"
2017-10-31 09:19:00,Brazil\'s Ita\xc3\xba may further cut provisions as economy picks up -CEO
2017-10-31 10:26:00,Itau Unibanco (ITUB) Q3 Earnings Impress on Lower Provisions
2017-10-31 12:32:00,"Brazil\'s Ita\xc3\xba may cut provisions, boost loan book as economy recovers"
2017-11-03 10:46:00,"Ita\xc3\xba Unibanco Holding SA : ITUB-US: Dividend Analysis : November 02nd, 2017 (record date) : By the numbers : November 3, 2017"
2017-11-21 04:38:00,"EMERGING MARKETS-Brazil stocks rise, Mexico peso firm as NAFTA talks end for now"
2017-11-28 02:58:00,Itau Unibanco Holding S.A. -- Moody\'s rates B2(hyb) Itau Unibanco Holding\'s proposed cross border hybrid issuance
2017-11-29 12:53:00,The 25 most potent corporate reputations in Brazil contribute US$180 billion of shareholder value
2017-11-30 04:21:00,Material Fact: Payment of Interest on Own Capital
2017-12-05 06:28:00,Ita\xc3\xba Unibanco - Announcement to the Market: Perpetual Tier 1 Subordinated Notes - December 2017
2017-12-05 11:27:00,"Ita\xc3\xba Unibanco Holding SA : ITUB-US: Dividend Analysis : December 04th, 2017 (record date) : By the numbers : December 5, 2017"
2017-12-12 04:57:00,Brazil Burger King operator may price IPO near top of range -sources
2017-12-14 07:07:00,EMERGING MARKETS-Brazil real sinks to 6-month low as pension vote delayed
2017-12-14 12:39:00,EMERGING MARKETS-Brazil currency touches 7-month low as pension vote delayed
2017-12-18 07:12:00,Ita\xc3\xba Unibanco - Material Fact: Cancellation of Common Shares in Treasury and Stock Buyback Program Renewal
2017-12-19 09:02:00,"Ita\xc3\xba Unibanco Holding SA :ITUB-US: Earnings Analysis: Q3, 2017 By the Numbers : December 19, 2017"
2017-12-19 10:53:00,"Ita\xc3\xba Unibanco Holding SA : ITUB-US: Dividend Analysis : December 18th, 2017 (record date) : By the numbers : December 19, 2017"
2017-12-20 11:48:00,"ETFs with exposure to Ita\xc3\xba Unibanco Holding SA : December 20, 2017"
2017-12-21 09:22:00,Brazilian home improvement chain Quero Quero hires banks for IPO- report
2017-12-27 04:58:00,Brazilian regulator recommends conditional approval of Ita\xc3\xba-XP deal
2017-12-28 11:27:00,Will Itau Unibanco Get Conditional Nod for XP Holding Deal?
2018-01-18 03:00:00,Itau Unibanco Shows Rising Relative Strength; Still Shy Of Key Threshold
2018-01-18 04:00:00,Itau Sees Huge Opportunity After Argentinas October Elections
2018-01-23 10:04:00,"Brazils economy has recovered quite well, Itau\'s Marino ..."
2018-01-31 07:59:00,Itau Unibanco- Conference call Invitation
2018-03-08 04:12:00,"Top Analyst Reports for Royal Dutch Shell, Mastercard & Itau Unibanco"
2018-03-09 07:12:00,"The Zacks Analyst Blog Highlights: Royal Dutch, Mastercard, Itau Unibanco, Suncor and Incyte"
2018-03-12 10:33:00,Itau Unibanco Holding S.A. (Cayman Islands) -- Moody\'s rates B2 (hyb) Itau Unibanco Holding\'s proposed non-viability preferred securities
2018-03-14 01:04:00,"Brazil watchdog approves Ita\xc3\xba-XP deal, no asset sales required"
2018-03-14 12:23:00,"Brazil watchdog approves Ita\xc3\xba-XP deal, demands no asset sales"
2018-03-16 08:25:00,"Report: Developing Opportunities within Itau Unibanco Banco Holding SA, NantHealth, Southern First Bancshares, uniQure N.V., Ascendis Pharma A/S, and National General  Future Expectations, Projections Moving into 2018"
2018-03-20 11:29:00,BofA Is Arranging a $6 Billion Loan for Petrobras Unit Bid
2018-03-26 02:42:00,"Citi, Goldman and rivals ramp up Brazil banker poaching war"
2018-03-30 05:36:00,Edited Transcript of ITUB4.SA earnings conference call or presentation 6-Feb-18 1:00pm GMT
2018-04-04 06:14:00,"Apple Pay arrives in Brazil, partnering with Ita\xc3\xba Unibanco"
2018-04-10 07:18:00,"Banco BTG Pactual S.A., Luxembourg Branch -- Moody\'s changes to stable outlook on multiple Brazilian banks and B3 S.A.; affirms ratings"
2018-04-10 08:20:00,"Report: Exploring Fundamental Drivers Behind Itau Unibanco Holding S.A, Weibo, Redhill Biopharma, Shenandoah Telecommunications, Grifols, S.A, and Orthofix International N.V  New Horizons, Emerging Trends, and Upcoming Developments"
2018-04-10 12:47:00,Brazil\'s Ita\xc3\xba Unibanco sees weak demand for loans from big companies
2018-04-11 10:14:00,"Mitsubishi UFJ Set to Close Branches, Book Yen 50B Charge"
2018-04-12 04:03:00,Brazil\'s Banco do Brasil to expand credit cards to non-clients
2018-04-24 06:00:00,"Wall Street Gender Gap Narrows, 5,000 Miles South of Wall Street"
2018-05-01 04:06:00,Ita\xc3\xba Unibanco - Conference Call Invitation
2018-05-02 10:24:00,Itau Unibanco (ITUB) Q1 Earnings Impress on Higher Revenues
2018-05-02 10:30:00,Shares in Ita\xc3\xba Unibanco down 3.2 pct after earnings released
2018-05-02 10:55:00,EMERGING MARKETS-Brazil\'s Bovespa falls almost 1.5 pct; major stocks weigh
2018-05-09 08:15:00,Free Breakfast Technical Briefing on Itau Unibanco and Three Other Banking Stocks
2018-05-10 02:53:00,Creditors lead efforts to sell Brazil\'s Odebrecht rail unit -sources
2018-05-10 09:10:00,"Creditors lead the efforts to sell Brazil\'s Odebrecht rail unit, sources say"
2018-05-10 10:52:00,Creditors lead efforts to sell Brazil\'s Odebrecht rail unit: sources
2018-05-14 04:00:00,Edited Transcript of ITUB4.SA earnings conference call or presentation 2-May-18 1:00pm GMT
2018-05-14 08:31:00,Is a Surprise Coming for Itau Unibanco (ITUB) This Earnings Season?
2018-05-22 10:15:00,Brazil\'s Odebrecht makes progress in bank talks as bond deadline nears
2018-05-24 06:28:00,Ita\xc3\xba Unibanco - Material Fact: 50% Stock Split
2018-05-24 06:43:00,Brazil\'s Odebrecht secures $717 mln loan from banks -sources
2018-06-06 07:35:00,"Investor Expectations to Drive Momentum within Capital Product Partners, Nova Measuring Instruments, BioSpecifics Technologies, Itau Unibanco Holding S.A., CNB Financial, and Laureate Education  Discovering Underlying Factors of Influence"
2018-06-06 08:17:00,Brazil lender Ita\xc3\xba Unibanco loses appeal disputing $700 million tax bill -report
2018-06-06 10:39:00,"Brazil lender Ita\xc3\xba Unibanco loses case over $700 million tax bill, to appeal"
2018-06-13 04:32:00,Morningstar Investment Conference 2018: Blockchain\'s Pros And Cons
2018-06-15 08:30:00,[$$] 5 Global Stock Picks for Bargain Hunters
2018-06-19 07:02:00,Moving Average Crossover Alert: Itau Unibanco Holding (ITUB)
2018-06-20 04:07:00,Fitch says Brazil\'s top two private lenders may face pressure on profitability
2018-06-21 07:45:00,Today\'s Free Research Reports Coverage on Itau Unibanco Holding and Three More Banking Stocks
2018-06-25 11:56:00,EMERGING MARKETS-LatAm markets down on global trade woes; Brazil currency flat
2018-07-04 08:36:00,Brazil\'s BRF seeks to refinance bank debt -paper
2018-07-16 09:00:00,Brazil\'s BRF hires three banks to advise it on asset sales
2018-07-17 10:43:00,Brazil\'s Ita\xc3\xba Unibanco to launch new card processor
2018-07-18 03:05:00,Brazil M&A seen slowing in run-up to presidential election
2018-07-30 06:24:00,Brazil\'s Ita\xc3\xba Unibanco misses profit estimate
2018-07-30 09:27:00,Ita\xc3\xba Unibanco Holding S.A. Announcement to the Market - BRGAAP - Results for the 2nd Quarter of 2018
2018-07-30 09:33:00,Ita\xc3\xba Unibanco Holding S.A. Payment of Dividends and Complementary Interest on Own Capital
2018-07-30 10:21:00,Ita\xc3\xba Unibanco Holding S.A. Announcement to the Market - IFRS - Results for the 2nd Quarter of 2018
2018-07-31 01:36:00,Brazil\'s Ita\xc3\xba Unibanco CEO sees online banking helping to lift profits
2018-07-31 05:33:00,"EMERGING MARKETS-Q2 results hit Brazilian equities, Mexican peso slides"
2018-07-31 05:34:00,Edited Transcript of ITUB4.SA earnings conference call or presentation 31-Jul-18 1:00pm GMT
2018-07-31 07:00:00,Itau Unibanco Holding S.A. Sponsored ADR Pfd to Host Earnings Call
2018-07-31 08:12:00,"Itau Unibanco (ITUB) Q2 Earnings Impress, Costs Escalate"
2018-07-31 10:17:00,Brazil\'s Ita\xc3\xba Unibanco CEO says bank likely to achieve targets
2018-08-10 08:01:00,Brazil central bank bars Ita\xc3\xba from purchasing control of XP
2018-08-10 08:26:00,Acquisition of Minority Interest in XP Investimentos S.A. - Regulatory Approval
2018-08-13 09:23:00,Itau XP Holding Deal Gets Central Bank of Brazil\'s Approval
2018-08-13 11:19:00,Public Meeting Apimec SP 2018 - Ita\xc3\xba Unibanco Holding S.A.
2018-08-15 08:10:00,Brazil\'s Itau bank to appeal suspension of favorable tax ruling
2018-08-21 08:20:00,"Market Trends Toward New Normal in Addus HomeCare, Sandstorm Gold, BioSpecifics Technologies, Itau Unibanco Holding S.A, Akers Biosciences, and Kosmos Energy  Emerging Consolidated Expectations, Analyst Ratings"
2018-08-27 08:52:00,BOK Financial Gets Regulatory Consent for CoBiz Acquisition
2018-08-27 10:56:00,Brazil companies face shift to capital markets from banks -study
2018-08-29 03:25:00,Brazil\'s Ita\xc3\xba bets on online-only strategy to grow in Argentina
2018-08-29 12:55:00,PayPal partners with Brazilian bank Ita\xc3\xba Unibanco
2018-08-30 08:51:00,Itau Unibanco Expands Digitally to Increase Client Base
2018-08-31 10:34:00,Brazilian bank Banco BMG hires banks for potential IPO - sources
2018-09-03 11:05:00,Brazilian food retailer GPA will sell card reader machines with Ita\xc3\xba
2018-09-12 02:10:00,Brazil\'s Ita\xc3\xba Unibanco CEO Bracher cites regulatory challenges
2018-09-12 06:44:00,Brazil\'s Ita\xc3\xba Unibanco CEO says central bank was strict on XP deal
2018-10-04 08:56:00,Itau Unibanco (ITUB) Jumps: Stock Rises 5.7%
2018-10-08 10:43:00,"Brazil Stocks, Currency Surge as Bolsonaro Takes Commanding Lead"
2018-10-25 10:33:00,These Are Analysts\' Top Picks to Get In on Brazil\'s Stock Rally
2018-10-29 07:46:00,Brazil\'s Ita\xc3\xba Unibanco misses 3rd-quarter profit estimates
2018-10-30 02:53:00,Mexico Airport Vote Leads JPMorgan and Itau to Predict Rate Hike
2018-10-30 08:28:00,Announcement to the Market - BRGAAP - Results for the 3rd Quarter of 2018
2018-10-30 08:53:00,"Brazil\'s Ita\xc3\xba Unibanco to keep hiring, cost growth to lag inflation"
2018-10-30 10:17:00,Brazil\'s Ita\xc3\xba Unibanco may pursue riskier loans - CEO
2018-10-30 11:58:00,Brazil\'s Ita\xc3\xba Unibanco may pursue riskier loans -CEO
2018-10-30 12:52:00,Itau Unibanco (ITUB) Q3 Earnings Impress on High Revenues
2018-10-31 02:34:00,Edited Transcript of ITUB4.SA earnings conference call or presentation 30-Oct-18 1:00pm GMT
2018-11-01 07:01:00,Ita\xc3\xba Unibanco Holding S.A. Notice to Stockholders - 50% Stock Split: Periods and Instructions
2018-11-05 12:56:00,Itau Unibanco (ITUB) Receives Approval for 50% Stock Split
2018-11-06 09:30:00,Brazil\'s BTG Pactual expects growth of wealth management unit - CFO
2018-11-08 09:35:00,Value Investors Are Piling Into This Stock
2018-11-13 06:12:00,Are Hedge Funds Right to Avoid Itau Unibanco Holding SA (ITUB)?
2018-11-29 05:01:00,Ita\xc3\xba Unibanco Holding S.A. - Material Facts: Payment of Interest on Capital
2018-12-03 02:09:00,Ita\xc3\xba and StanChart launch blockchain platform for loans in Latin America
2018-12-13 11:17:00,First Blockchain loan closes in Latin America amid transparency concerns
2018-12-17 08:48:00,EMERGING MARKETS-Mexico\'s peso rises after govt budget; Brazil stocks fall
2018-12-17 11:36:00,Itau\'s Vassimon says no new acquisitions until Colombia business consolidated
2018-12-17 12:43:00,Itau exec rules out new M&A until Colombia business consolidated
2018-12-18 09:25:00,Itau Unibanco to Not Enter M&As Until it Settles Past Deals
2018-12-21 01:12:00,Here is What Hedge Funds Think About Itau Unibanco Holding SA (ITUB)
