DateTime,News
2013-03-28 08:00:00,Legendary Singer-Songwriter Smokey Robinson Signs With Verve Music Group To Release First-Of-Its-Kind Duets Album In Fall Of 2013
2013-04-01 01:04:00,5 Stocks Pushing The Telecommunications Industry Downward
2013-04-02 05:01:00,Telefonica Brasil S.A. (VIV): Technology\'s Featured Underachiever Of The Day
2013-04-09 05:00:00,[video] Apple Earnings Expectations
2013-04-10 10:15:00,X Factor: 5 Stocks Reaching Their Ex-Dividend Date on April 17
2013-04-11 05:01:00,Telefonica Brasil S.A. (VIV): Telecommunications\' Featured Underperformer Of The Day
2013-04-16 09:55:00,Telefonica Brasil S.A Stock To Go Ex-dividend Tomorrow (VIV)
2013-04-16 10:00:00,"5 Stocks Going Ex-Dividend Tomorrow: BGB, CBRL, VIV, CXW, ARMH"
2013-04-20 07:08:00,What If AT&T and Verizon Teamed Up?
2013-05-02 12:30:00,5 Buy-Rated Dividend Stocks
2013-05-04 08:50:00,3 Emerging Market Opportunities
2013-05-06 11:35:00,AudioCodes: Earnings Review
2013-05-07 01:03:00,"VIV, ARUN, ADBE, BBRY And RIMM, 5 Technology Stocks Pushing The Sector Lower"
2013-05-07 06:40:00,1Q13 Results: Telefonica Brasil S.A.
2013-05-09 05:40:00,"NATALIE COLE Will Celebrate The Cultural Richness Of Latin Music With The June 25th Release Of ""Natalie Cole en Espanol"""
2013-05-09 10:40:00,Telefonica Brasil Earnings Lag Y/Y
2013-05-13 01:03:00,5 Stocks Raising The Telecommunications Industry Higher
2013-05-14 11:30:00,"5 Buy-Rated Dividend Stocks: TAL, STWD, BX, VIV, CLNY"
2013-05-15 05:25:00,Orange to Top Spanish LTE Launch
2013-05-15 08:14:00,4 Poor Communication Services Dogs Beg 7% To 27% Gains In April
2013-05-15 11:59:00,Three Things to Watch for at Google I/O
2013-05-23 02:50:00,Verizon Still in Neutral Lane
2013-05-23 11:30:00,"5 Buy-Rated Dividend Stocks: NYCB, DIN, PEG, VIV, WPZ"
2013-05-31 08:23:00,"Zacks Industry Outlook Highlights: Telus, Telefonica Brasil, Research In Motion, Polycom and Crown Castle International"
2013-06-04 02:02:00,The Great Telephone Operators of Brazil: Which Ones to Buy?
2013-06-04 02:40:00,Cincinnati Bell Retains Neutral Tag
2013-06-06 01:04:00,"TKC, CHU And VIV, 3 Telecommunications Stocks Pushing The Industry Lower"
2013-06-06 01:47:00,"Tap These Phone Companies (for Profit), Say Pros"
2013-06-06 02:20:00,AT&T Divests Stake in America Movil
2013-06-07 02:20:00,AT&T Updates 2Q Subscriber Addition
2013-06-10 12:39:00,Increasing Regulatory Burdens Depressing America Movil\'s Growth
2013-06-11 10:58:00,3 Promising Brazilian Stocks You Did Not Know About
2013-06-11 12:31:00,"5 Buy-Rated Dividend Stocks: NYCB, BWP, POM, VVC, VIV"
2013-06-12 01:04:00,4 Stocks Pushing The Telecommunications Industry Downward
2013-06-12 11:09:00,Telefonica Brasil (VIV) Shares Cross Below 200 DMA
2013-06-14 03:00:00,AT&T to Bring Galaxy S4 to Market
2013-06-17 01:00:00,Does AT&T Have Global Ambitions?
2013-06-17 08:44:00,"The Zacks Analyst Blog Highlights: AT&T, Research in Motion, Telefonica Brasil, TELUS and SLM"
2013-06-26 11:30:00,"5 Buy-Rated Dividend Stocks: NLY, BCE, VIV, TAL, HE"
2013-06-28 03:20:00,BCE in Neutral Lane
2013-07-02 01:03:00,5 Telecommunications Stocks Dragging The Industry Down
2013-07-05 01:07:00,This Telecom Giant Is Still Searching for Growth
2013-07-10 01:04:00,3 Stocks Pulling The Telecommunications Industry Downward
2013-07-10 11:30:00,"5 Buy-Rated Dividend Stocks: VIV, BCE, GAS, EPB, WPZ"
2013-07-12 11:38:00,Top-Ranked Telefonica Brasil SA Getting Very Oversold
2013-07-16 04:45:00,SBA Communication to Explore Brazil
2013-07-18 09:30:00,Ebix and Telefonica Subsidiary Ink Brazil Deal
2013-07-21 06:42:00,6 Poor Communication Services June Dogs Beg 2.2% To 26% Upsides
2013-07-24 06:40:00,2Q13 Results: Telefonica Brasil S.A.
2013-07-24 10:39:00,First Week of VIV September 21st Options Trading
2013-07-25 03:10:00,Telefonica Brasil 2Q Earnings Plunge
2013-07-26 04:05:00,America Movil Misses Q2 Earnings
2013-07-26 05:40:00,"VIVO, Ceragon Join Forces"
2013-07-30 02:27:00,Telecom and Media: A Profitable Business Partnership?
2013-08-13 09:00:00,Verve Records Announces Love to Love You Donna
2013-08-20 11:07:00,First Week of VIV October 19th Options Trading
2013-08-30 10:00:00,"Dividend Watch: 3 Stocks Going Ex-Dividend Tuesday: HBHC, VIV, BBD"
2013-09-06 12:30:00,"Alcatel, Telefonica Sign 4G LTE Deal"
2013-09-11 01:21:00,Brazilian Telecoms: Vivo Is Underpriced Compared To Tim
2013-09-13 01:00:00,"Alcatel-Lucent, CNT Debut 4G in Ecuador"
2013-09-19 10:31:00,The Deal: Vivendi\'s Activision Sale Stalled by Court
2013-09-30 10:00:00,"Ex-Dividend Alert: 5 Stocks Going Ex-Dividend Tomorrow: FIF, CLI, VIV, TD, ITUB"
2013-10-01 11:50:00,Hawaiian Telecom Upgraded to Strong Buy
2013-10-02 09:12:00,Oi S.A. -- Moody\'s affirms Oi\'s Baa3/Aa1.br rating with a negative outlook following announced merger with Portugal Telecom
2013-10-03 10:36:00,First Week of May 2014 Options Trading For Telefonica Brasil (VIV)
2013-10-07 10:34:00,Telefonica Brasil: Fixed Line Business Hurts Profit Margin; Credit Suisse Downgrades To Neutral
2013-10-28 09:20:00,America Movil Q3 Earnings Disappoint
2013-11-06 05:20:00,Activision Offers Mixed Message on Holidays
2013-11-07 01:10:00,Telefonica Brasil Q3 Earnings Fall
2013-11-07 04:40:00,3Q13 Results: Telefonica Brasil S.A.
2013-11-12 11:13:00,"Buy Telefonica Brazil And Germany, Instead Of The Parent Group, Says Barclays"
2013-11-25 05:00:00,Mary J. Blige Set To Perform The National Anthem Prior To Cowboys Thanksgiving Day Game
2013-12-02 04:19:00,Oversold Conditions For Telefonica Brasil (VIV)
2013-12-16 09:30:00,This International Stock Offers An 11% Yield And 45% Upside
2013-12-16 10:20:00,Why Telefonica Brasil SA Gained This Morning
2013-12-18 08:00:00,From Fixed Lines to Wireless: What Foreign Telecoms Should You Invest In?
2013-12-21 11:05:00,Orange: Value Or Trap?
2013-12-24 07:15:00,"More music services to provide new offerings, WSJ reports"
2013-12-30 05:40:00,Telefonica Brasil Upgraded to Neutral
2014-01-15 05:50:00,Telefonica Brasil upgraded by HSBC Securities
2014-01-20 10:54:00,4 Dividend Stocks With Strong Revenue Growth And Improving Profitability Worth Checking Out
2014-01-24 10:24:00,"Carlos Jose Garcia Moreno Elizondo, the CFO of America Movil S.A.B. de C.V. (AMX), Interviews with The Wall Street Transcript"
2014-01-30 10:43:00,Grammy Award-Winning Artist Sarah McLachlan Signs With Verve Records And Prepares To Release New Album \'Shine On\' On May 6
2014-03-03 12:31:00,Coverage initiated on Telefonica Brasil by Standpoint Research
2014-04-01 01:03:00,3 Stocks Underperforming Today In The Telecommunications Industry
2014-04-02 05:50:00,Updated Research Report on Telefonica Brasil
2014-04-04 11:30:00,"What To Hold: 3 Hold-Rated Dividend Stocks VIV, PKY, HCN"
2014-04-07 01:02:00,3 Telecommunications Stocks Pushing Industry Growth
2014-04-07 04:23:00,European Markets Sharply Lower
2014-04-07 08:43:00,"[video] \'Squawk Platinum Portfolio\': COSWF, VIV & EC"
2014-04-21 01:02:00,3 Stocks Pushing The Technology Sector Downward
2014-04-22 11:30:00,"Best Of The Buy-Rated Dividend Stocks: Top 3 Companies: UBSI, PPL, VIV"
2014-04-25 10:25:00,Why Pandora (P) Stock Is Down Today
2014-05-07 11:30:00,"Best Of The Buy-Rated Dividend Stocks: Top 3 Companies: RDS.B, SO, VIV"
2014-05-08 01:31:00,"Telefonica Brasil posts weak profit, braces for World Cup drag"
2014-05-08 08:52:00,1Q14 Results: Telefonica Brasil S.A.
2014-05-09 11:40:00,Telefonica Brasil Q1 Earnings Drop
2014-05-12 11:19:00,Telefonica Brasil SA Stock Downgraded (VIV)
2014-05-13 12:06:00,"Is Ebix, Inc. Destined for Greatness?"
2014-05-16 11:30:00,"What To Hold: 3 Hold-Rated Dividend Stocks CBL, LINE, VIV"
2014-05-20 10:23:00,"AT&T In LatAm: MS Downgrades Telefonica Brasil, Lowers AMX TP"
2014-05-22 10:20:00,Why Activision Blizzard (ATVI) Stock Is Falling Today
2014-05-23 01:03:00,"CHU, VIV And ERIC, 3 Telecommunications Stocks Pushing The Industry Lower"
2014-05-28 11:30:00,"What To Hold: 3 Hold-Rated Dividend Stocks HR, VIV, TEF"
2014-06-03 01:03:00,3 Stocks Pushing The Telecommunications Industry Higher
2014-06-06 11:30:00,"What To Hold: 3 Hold-Rated Dividend Stocks VIV, RESI, ATLS"
2014-06-12 09:47:00,[video] Amazon Launches Music-Streaming Service
2014-06-13 01:03:00,3 Stocks Boosting The Telecommunications Industry Higher
2014-06-17 11:30:00,"What To Hold: 3 Hold-Rated Dividend Stocks IEP, RRD, VIV"
2014-06-18 08:30:00,Diana Krall Announces A New Album Of Popular Songs From The 1960\'s To Present Day
2014-06-19 02:05:00,Telefonica Eyes Mediaset\'s Stake in DTS
2014-06-25 01:03:00,3 Technology Stocks Nudging The Sector Higher
2014-06-30 11:30:00,"3 Hold-Rated Dividend Stocks: VIV, HIW, ARCP"
2014-07-03 12:34:00,Smartphone and Data Drive Growth at Telefonica
2014-07-09 11:30:00,"3 Hold-Rated Dividend Stocks: PBF, FTR, VIV"
2014-07-11 06:47:00,Telefonica Spain
2014-07-21 02:08:00,"Ted Deinard, the CEO of ARC Group Worldwide, Inc. (ARCW), Interviews with The Wall Street Transcript"
2014-07-23 02:20:00,"America Movil Misses Q2 Earnings, Revs Up on Wireless Growth"
2014-07-30 07:37:00,2Q14 Results: Telefonica Brasil S.A.
2014-07-31 01:50:00,"Telefonica Brasil Earnings, Revenues Rise on Mobile Strength"
2014-08-05 07:39:00,[video] Earnings Reports Stoke Confidence in European Stocks; Vivendi Investors Eye Disposal Check
2014-08-05 10:38:00,"Telefonica Bids For Brazil\'s GVT, Dashing Telecom Italia\'s Ambitions"
2014-08-06 07:02:00,Telefonica Brasil (VIV) Crumbles: Stock Falls by 7.3%
2014-08-08 01:03:00,3 Stocks Dragging The Technology Sector Downward
2014-08-09 12:01:00,[$$] New Mobile Apps for Millennials
2014-08-15 01:40:00,"SAP HANA Shows Potential, Customer Growth Remains Strong"
2014-08-18 07:37:00,"[video] European Markets Recover from Fridays Fall, As Tensions Ease For Now in Ukraine"
2014-08-18 09:28:00,EU Telcos Battle For Brazil Assets
2014-08-20 01:03:00,3 Telecommunications Stocks Driving The Industry Higher
2014-08-20 10:40:00,"SAP Plans for Africa, Customer Growth Continues in SAP HANA"
2014-09-12 01:03:00,Why Are Brazilian Stocks Selling Off?
2014-09-16 02:38:00,"Brazil Campaigns Entice Businesses, Lifting Stocks"
2014-09-17 09:31:00,Telefonica Brasil (VIV) Upgraded From Hold to Buy
2014-09-19 07:32:00,[video] European Indices Rise as Scottish Independence Skeptics Win Poll; SAP deal falls flat
2014-09-22 01:50:00,Telefonica Clinches GVT Buyout Deal to Fortify in Brazil
2014-09-22 09:00:00,A Musical Dream Come True For Barry Manilow
2014-09-23 08:34:00,UPDATE: Morgan Stanley Resumes Coverage On Telefonica Brasil SA On Best Market Position
2014-09-29 08:34:00,O\'Shaughnessy\'s top three picks
2014-09-29 08:34:00,[video] O\'Shaughnessy\'s top three picks
2014-10-03 11:31:00,Sticking to a long-term strategy in a short-term world
2014-10-20 01:17:00,"OIBR, TSU And VIV, 3 Telecommunications Stocks Pushing The Industry Lower"
2014-11-03 01:33:00,Telefonica Brasil (VIV) Is Today\'s Perilous Reversal Stock
2014-11-03 12:08:00,3 Telecommunications Stocks Dragging The Industry Down
2014-11-04 09:58:00,Coverage initiated on Telefonica Brasil by Gabelli & Co
2014-11-10 12:30:00,Will Telefonica Brasil\'s (VIV) Earnings Surprise this Season?
2014-11-11 01:18:00,Focus on underlying fundamentals: Pro
2014-11-11 03:14:00,Junk-Bond Surge Fuels M&A
2014-11-11 05:43:00,3Q14 Results: Telefonica Brasil S.A.
2014-11-12 05:34:00,Telefonica Vends Another 2.5% Stake in China Unicom
2014-11-13 09:20:00,"Telefonica Brasil Earnings, Revenues Miss Estimates, Up Y/Y"
2014-12-04 01:30:00,"Telefonica Brasil: Data Transmission, Video Services in Focus"
2015-01-19 04:35:00,Hutchinson & O2: \'A deal that makes sense\'
2015-03-02 05:05:00,Telefonica Brasil S.A. Announces The Filing Of Its Annual Report On Form 20-F For Fiscal Year 2014
2015-03-02 12:00:00,"Telefonica Brasil Q4 Earnings Top, Revenues Miss Estimates - Analyst Blog"
2015-03-09 04:52:00,03/09/2015 - Notice to the Market - Changes in SP Telecom/TISA participation on the Capital Stock of the Company
2015-03-10 03:20:00,Netflix (NFLX) Reportedly Mulling Expansion in Spain - Analyst Blog
2015-03-16 06:14:00,Telefonica Gets Nod to Acquire GVT - Analyst Blog
2015-03-19 02:20:00,Telefonica Brasil Stays Afloat Despite Intensifying Competition - Analyst Blog
2015-03-19 05:30:00,"The Remarkable MELODY GARDOT Returns With A Brand New Album, CURRENCY OF MAN"
2015-03-20 06:44:00,03/20/2015 - Notice to the Market - Clarifications on news publishedin the media
2015-03-20 08:38:00,Telefonica Brasil (VIV) Crumbles: Stock Falls by 6.6% - Tale of the Tape
2015-03-20 11:40:00,Telefonica Brasil Hits 52-Week Low on Estimate Revision - Analyst Blog
2015-03-25 06:40:00,Brazil Antitrust Agency Clears Telef\xc3\xb3nica Purchase of Vivendi Unit
2015-03-26 09:04:00,03/25/2015 - Material Fact - Restructuration of the Board
2015-03-26 09:09:00,Vivendi Activist Investor Should Agitate To Eliminate Sky High Corporate Costs
2015-03-26 09:33:00,03/26/2015 - Material Fact - CADE\'s Approval/Global Offer
2015-03-26 11:02:00,Telefonica Brasil Announces Launch of Equity Offering
2015-03-27 02:08:00,03/26/2015 - Preliminary Prospectus Supplement
2015-04-08 09:21:00,Telefonica Brasil sets new timeline for share offering
2015-04-10 01:06:00,04/09/2015 - Free Writing Prospectus
2015-04-27 07:17:00,Telefonica Brasil prices share offering for GVT purchase
2015-04-28 08:09:00,Telefonica Brasil Announces Pricing of Equity Offering
2015-05-12 12:20:00,Telefonica Brasil (VIV) Earnings Preview: What\'s in Store? - Analyst Blog
2015-05-13 07:35:00,Telefonica Brasil posts 12.3 percent drop in quarterly profit
2015-05-13 08:15:00,"Telefonica Brasil profit slips on weak demand, financial expenses"
2015-05-13 08:18:00,1Q15 Results: Telefonica Brasil S.A.
2015-05-13 11:24:00,Telefonica Brasil says rivals more interested in consolidation
2015-05-14 09:20:00,Telefonica Brasil Net Income Deteriorates Y/Y in Q1 - Analyst Blog
2015-05-20 05:34:00,Patrick Drahi\'s Altice Enters U.S.A. With Suddenlink Deal; Clash of Telco/Cable Titans Looms
2015-05-28 04:39:00,Telefonica Brasil says shareholders approve GVT acquisition
2015-05-29 03:22:00,UBS: Upbeat On Brazilian Telecos
2015-06-01 01:50:00,"Telefonica Closes GVT Acquisition, Consolidates in Brazil - Analyst Blog"
2015-06-01 08:03:00,Are Emerging Markets Ready for a Strong Run?
2015-06-08 01:10:00,Telefonica Brasil Hits 52-Week Low on Dismal Q1 Results - Analyst Blog
2015-06-22 06:03:00,A Vivendi Bid On Sky Stake Would Herald Consolidation But Could Be Betting On Wrong Horse
2015-07-23 01:00:00,Notable option activity in equities
2015-07-29 03:30:00,What Awaits Telefonica Brasil (VIV) Ahead of Q2 Earnings? - Analyst Blog
2015-07-29 07:32:00,2Q15 Results: Telefonica Brasil S.A.
2015-07-29 12:39:00,EMERGING MARKETS-Brazil\'s real rises; Telefonica lifts Bovespa
2015-07-31 10:09:00,"Telefonica Brasil Q2 Net Income Plunges, Revenues Grow Y/Y - Analyst Blog"
2015-07-31 10:45:00,"Telefonica\'s Q2 Earnings Deteriorate, Revenues Grow Y/Y - Analyst Blog"
2015-08-05 08:03:00,"America Movil SAB de CV Earnings Q2*, 2015"
2015-08-12 06:31:00,Telefonica Brasil S.A. -- Moody\'s downgrades Telefonica Brasil\'s ratings to Baa2; outlook is stable
2015-08-12 09:57:00,"Telefonica Brasil SA Earnings Q2*, 2015"
2015-08-14 05:43:00,Charles Brandes Beefs Up Second-Most Valuable Stake in Portfolio
2015-08-20 10:36:00,"Corruption, Commodities, China: Three Reasons To Avoid Brazil, Says RBS"
2015-08-20 12:50:00,Telefonica Brasil (VIV) Plans to Invest $7.2 Billion by 2017
2015-08-31 07:53:00,Telefonica Brasil upgraded by Morgan Stanley
2015-08-31 12:01:00,Pacific Crest: Time To Buy The Leading Telco In Brazil
2015-09-01 05:36:00,Is Telefonica Brasil Mulling the Takeover of Sky Brasil?
2015-09-03 05:51:00,"Telecom Stock Roundup: Sprint Aggravates Mobile Pricing War, Verizon Likely to Launch Mobile Video Soon"
2015-09-15 05:42:00,Copyright Holders Reined In - A Bit - Following \'Dancing Baby\' Fair Use Ruling
2015-09-17 01:12:00,Telefonica Says It\'s \'Only Possibly Buyer\' of AT&T\'s Sky
2015-09-17 11:23:00,Stocks\' Recent Stumbles Make The Case For Owning Real Assets
2015-09-24 04:12:00,"A Bump in Brazil: The Real, U.S.-Listed Stocks Rebound"
2015-09-24 12:54:00,"Telefonica Brasil SA Earnings Q2, 2015"
2015-09-29 02:30:00,"China Unicom, Telefonica Brasil to Share Data Centers"
2015-09-29 09:17:00,Why the ProFunds UltraLatin America Inv Fund (UBPIX) Tanked in August 2015
2015-09-30 04:08:00,"Brazil: Bracing For Downgrade, Market Rallies"
2015-10-02 03:24:00,Brazil Telecom Oi Jumps 13%
2015-10-02 06:33:00,"China Stock Roundup: Alibaba to Up Stake in Paytm, China Unicom, Telefonica Brasil Agree to Share Data Centers"
2015-10-14 11:35:00,Don\'t Get Too Used To Free Music From Aurous: It Won\'t Be Around For Long
2015-11-04 04:34:00,"Telefonica Brasil misses profit estimates on weak sales, debt"
2015-11-04 04:45:00,3Q15 Results: Telefonica Brasil S.A.
2015-11-04 05:01:00,Telefonica Brasil misses profit estimates on debt expenses
2015-11-05 05:08:00,Emerging Market Earnings: Declines For Brazil Telecom & Macau Casinos; Tata Motors Up Next
2015-11-05 10:34:00,Telefonica Brasil cost-cutting on track for best-case savings -CEO
2015-11-10 12:20:00,"Telefonica Brasil (VIV) Q3 Earnings in Line, Revenues Top"
2015-11-24 10:07:00,"Telefonica Brasil SA Earnings Q3, 2015"
2015-11-25 03:54:00,"What Does Hedge Fund Sentiment Say About Dollar Tree, Inc. (DLTR)?"
2015-12-01 04:35:00,Is DaVita HealthCare Partners Inc (DVA) A Good Stock To Buy?
2015-12-01 07:58:00,"Do Hedge Funds Love Level 3 Communications, Inc. (LVLT)?"
2015-12-07 05:14:00,The Leading Grammy Nominees Are All With This Giant Label
2015-12-10 06:03:00,Telefonica Brasil S.A. -- Moody\'s places Telefonica\'s Baa2 ratings under review for downgrade
2015-12-10 06:38:00,"Moody\'s Downgrades Vale Debt, Cautions on Cielo & Telefonica"
2015-12-28 02:58:00,Portfolio Composition of MDLTX through November 2015
2015-12-29 08:07:00,A Few Stocks Salvaged MDLTX Year-to-Date through November in 2015
2015-12-30 07:40:00,"Where Investors Are Going - Analyst Review of HP, Marvell Technology Group, Telefonica Brasil and Callaway Golf"
2016-01-04 07:00:00,Telecom Provides Opportunity to Benefit From Brazil\'s Recovery
2016-01-13 09:40:00,[$$] Brazil Mobile-Phone Subscriptions Down Again
2016-01-27 08:00:00,"Evaluating the Market Data - New Reports on United States Steel, Telefonaktiebolaget L M Ericsson, Telefonica Brasil, and Rayonier Advanced Materials"
2016-03-04 04:10:00,Petrobras Jumps As Brazil Ex-President Lula Detained Over Kickbacks
2016-03-07 01:09:00,"Telefonica Brasil SA :VIV-US: Earnings Analysis: Q4, 2015 By the Numbers"
2016-03-07 11:24:00,"Vivendi SA :VIV-IT: Earnings Analysis: Q4, 2015 By the Numbers"
2016-03-15 09:07:00,What Drove the Modest Growth in TEF Brasils 4Q15 Mobile Revenue?
2016-03-18 02:20:00,Telefonica Brasil: Can 4G Opportunities Counter Competition?
2016-03-23 11:30:00,"China Unicom: 3G/4G Prospects Bright, Challenges Prevail"
2016-03-29 11:06:00,"ETFs with exposure to Telefonica Brasil SA : March 29, 2016"
2016-03-29 11:07:00,BlackRock Latin America Fund and Brazilian Equities
2016-03-30 07:00:00,"Tech, Telecom, and Media: Long-Term Opportunities Amid Software\'s Storm"
2016-03-30 09:32:00,O2 plc -- Moody\'s: O2 sale could be key to EUR15 billion total debt reduction for Telef\xc3\xb3nica
2016-04-19 08:54:00,Australia\'s Music Industry Files For Kickass Torrents Ban
2016-04-27 06:23:00,"Telefonica Brasil profit nearly triples on tower sales, cost cuts"
2016-04-27 06:38:00,1Q16 Results: Telefonica Brasil S.A.
2016-04-28 08:42:00,Should You Buy Telefonica (VIV) Ahead of Earnings?
2016-05-02 08:00:00,"Telefonica Brasil (VIV) Beats Q1 Earnings, Misses Revenues"
2016-05-05 04:32:00,"Telecom Stock Roundup: American Tower Posts Strong Q1 while Charter Communications Disappoints, Sprint Posts a Mixed Bag"
2016-05-10 01:06:00,Gafisa S/A -- Moody\'s recalibrates Brazil\'s national rating scale and repositions national scale ratings of Brazilian non-financial corporates
2016-05-10 10:26:00,"Telefonica Brasil SA :VIV-US: Earnings Analysis: Q1, 2016 By the Numbers"
2016-05-12 03:10:00,"ETFs with exposure to Telefonica Brasil SA : May 12, 2016"
2016-05-16 02:53:00,How the Brazilian Stock Rally Has Impacted LatAmFocused Funds
2016-05-16 02:53:00,Domestic Investors Partake in the Action in Brazilian Equities
2016-05-18 04:12:00,"Vivendi SA :VIV-IT: Earnings Analysis: Q1, 2016 By the Numbers : May 18, 2016"
2016-05-26 10:26:00,"Heres Why Ventas, Inc. (VTR) Is in Spotlight on Thursday"
2016-06-07 05:49:00,"ETFs with exposure to Telefonica Brasil SA : June 7, 2016"
2016-06-09 10:44:00,These 5 Big Stocks Are Breaking Out in June
2016-06-13 03:54:00,"Vivendi SA :VIV-FR: Earnings Analysis: Q1, 2016 By the Numbers : June 13, 2016"
2016-06-15 09:00:00,Telefonica and Fortinet Announce Strategic Alliance Agreement to Offer Managed Security Services
2016-06-22 04:54:00,Will AT&T Exit Brazil Amid Economic Turmoil Or Double Down Instead?
2016-06-22 10:23:00,America Movil: Is LatAm Telecom A Short Target?
2016-07-01 11:33:00,"Mired in Bankruptcy Court, Oi Earmarks Raise for Executives"
2016-07-06 01:00:00,"Telefonica Brasil SA : VIV-US: Dividend Analysis : July 06th, 2016 (record date) : By the numbers : July 6, 2016"
2016-07-06 05:28:00,Telefonica Brasil sees digital revenue outpacing overall sales growth
2016-07-06 06:52:00,Telefonica Brasil downgraded by Morgan Stanley
2016-07-19 06:22:00,Will Brazilian Stocks Benefit From the Summer Olympics?
2016-07-25 05:30:00,Telef\xc3\xb3nica probes Brazil marketing deals for discrepancies -report
2016-07-26 05:59:00,Telefonica Brasil profit slide 23 pct in 2nd quarter
2016-07-26 06:38:00,Telefonica Brasil Meets Estimates With Focus on High End
2016-07-26 06:39:00,2Q16 Results: Telefonica Brasil S.A.
2016-07-26 07:45:00,Telefonica Brasil SA (VIV) Q2 Earnings: What Lies Ahead?
2016-07-27 11:55:00,EMERGING MARKETS-Latam currencies weaken ahead of Fed policy decision
2016-07-27 12:38:00,Telef\xc3\xb3nica Brasil expects profit growth in recovering economy
2016-07-29 03:04:00,"Chunghwa Telecom (CHT) Q2 Earnings, Revenues Drop Y/Y"
2016-08-02 11:14:00,"Telefonica Brasil (VIV) Lags Q2 Earnings, Tops Revenues"
2016-08-03 01:16:00,"Telefonica Brasil SA :VIV-US: Earnings Analysis: Q2, 2016 By the Numbers : August 3, 2016"
2016-08-04 03:26:00,"ETFs with exposure to Telefonica Brasil SA : August 4, 2016"
2016-08-04 06:20:00,Telecom Stock Roundup: Mixed Q2 for Major Non-U.S. Telecom Operators
2016-08-04 12:24:00,"Pandora, Apple Boosted by DOJ Royalty Decision"
2016-08-16 12:50:00,"ETFs with exposure to Telefonica Brasil SA : August 16, 2016"
2016-08-31 11:58:00,"ETFs with exposure to Telefonica Brasil SA : August 31, 2016"
2016-09-22 09:02:00,"America Movil (AMX) Eyes Oi, Plans to Shift Base to Brazil"
2016-09-28 12:21:00,Brazil court to hold hearing on Telef\xc3\xb3nica Brasil case
2016-10-09 08:47:00,Telef\xc3\xb3nica Brasil says CEO Genish tenders resignation
2016-10-09 09:47:00,"Telefonica Brasil CEO Genish quits, Navarro to replace him"
2016-10-10 01:52:00,"Heres Why Bristol-Myers Squibb Co (BMY), Telefonica Brasil SA (ADR) (VIV) and Three Other Stocks Plunged on Monday"
2016-10-10 04:48:00,Brazil\'s Telefonica Tumbles: CEO Leaving & Downgrade
2016-10-10 06:50:00,Telefonica Changes Brazil CEO in Palletes First Major Move
2016-10-10 06:50:00,Telefonica Changes Brazil CEO in Palletes First Executive Move
2016-10-10 08:59:00,Telefonica Brasil CEO says leaked news of departure speeded up announcement
2016-10-10 10:10:00,"ETFs with exposure to Telefonica Brasil SA : October 10, 2016"
2016-10-10 10:21:00,Telefonica Brasil CEO promises smooth transition as shares drop
2016-10-18 09:30:00,"Telef\xc3\xb3nica Brasil to diversify, focus on digital, CEO says"
2016-10-18 11:29:00,Telefonica Brasil to maintain pace of investments -CEO
2016-10-18 12:16:00,Telefonica Brasil vows to keep pace of annual investments
2016-10-25 06:21:00,Telefonica Brasil profits 953 mln reais in 3rd quarter
2016-10-25 07:01:00,3Q16 Results: Telef\xc3\xb4nica Brasil S.A.
2016-10-25 07:18:00,Telefonica Brasil profits rise in Q3 as economy improves
2016-10-25 08:40:00,Telefonica Brasil profits up 9.6 pct as economy improves
2016-10-26 10:21:00,"Telefonica Brasil\'s new CEO ready to lead, build on Genish\'s legacy"
2016-10-26 11:12:00,Charles Brandes\' Top Performing Stocks
2016-10-26 11:17:00,Telefonica: Worst Of Brazil\'s Economic Woes Over?
2016-10-27 05:02:00,Telefonica Brasil misses 3Q profit forecasts
2016-10-31 09:52:00,Telefonica Brasil (VIV) Misses Earnings Estimates in Q3
2016-10-31 10:07:00,"Telefonica Brasil SA :VIV-US: Earnings Analysis: Q3, 2016 By the Numbers : October 31, 2016"
2016-10-31 11:01:00,Telefonica (TEF) Beats Earnings & Revenues Estimates in Q3
2016-11-07 07:15:00,Blog Coverage Vodafone Netherlands Hives Off its Fixed Line and Broadband Business to Deutsche Telekom Subsidiary T Mobile Netherlands
2016-11-10 06:01:00,Universal Music Keeps Vivendi on Song
2016-11-21 05:22:00,Corrected- Telefonica Brasil to invest 24 bln reais to expand 4g and fiber networks
2016-11-23 09:35:00,"Do Hedge Funds Love Charter Communications, Inc. (CHTR)?"
2016-11-24 02:44:00,"Smart Money Is Losing Confidence in AutoZone, Inc. (AZO)"
2016-12-01 06:54:00,"Brazil Sinks 6% On Rate Cut, Corruption Roadblock"
2016-12-12 06:07:00,Do Hedge Funds Love Telefonica Brasil SA (ADR) (VIV)?
2016-12-27 10:23:00,"Telef\xc3\xb3nica Brasil, executive settle dismissal dispute"
2017-01-04 04:08:00,Amos Genish resigns from Telef\xc3\xb3nica Brasil\'s board
2017-01-04 11:40:00,"ETFs with exposure to Telefonica Brasil SA : January 4, 2017"
2017-01-05 11:38:00,Bollore taps Telefonica Brasil\'s Genish to bolster Vivendi\'s convergence efforts
2017-03-02 05:19:00,"Telecom Stock Roundup: AMT, TDS, USM Post Mixed Q4, FTR & WIN Disappoint"
2017-03-10 06:44:00,"Telefonica (TEF) Q4 Earnings Beat Estimates, Revenues Miss"
